公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"2820","華票","CBF","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信會計師事務所","確信準則公報第一號","http://www.cbf.com.tw/public/data/272810341471.pdf","t100sa11_2820_110.pdf","111/07/28","","","","","","t100sa11_2820_110_M_E.pdf","2022/12/21","daphne@cbf.com.tw","",
"2832","台產","TFMI","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.tfmi.com.tw/investor_CG.aspx","t100sa11_2832_110.pdf","111/06/30","https://www.tfmi.com.tw/Upload/CKUpload/files/2020%E8%87%BA%E7%94%A2%E8%8B%B1%E7%89%88-%E5%85%A8d.pdf","t100sa11_2832_110_E.pdf","2022/11/22","t100sa11_2832_110_M.pdf","111/11/22","","","laura8099@tfmi.com.tw","",
"2834","臺企銀","TBB","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","2. 其他依循標準：GRI準則、SASB商業銀行準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://ir.tbb.com.tw/sd/sdg-overview","t100sa11_2834_110.pdf","111/06/30","https://ir.tbb.com.tw/en/sd/sdg-overview","t100sa11_2834_110_E.pdf","2022/10/20","","","","","137737@mail.tbb.com.tw","包至截至111年2月28日之重大事件。",
"2836","高雄銀","B.O.K","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所","確信準則公報第一號","https://www.bok.com.tw/social-conscience","t100sa11_2836_110.pdf","111/09/08","https://www.bok.com.tw/social-conscience","t100sa11_2836_110_E.pdf","2022/09/08","","","","","csr@mail.bok.com.tw","",
"2838","聯邦銀","UBOT","5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","ISAE3000","https://www.ubot.com.tw/UBOT_uploadFolder/2021ESG%20(2)-1657011242771.pdf","t100sa11_2838_110.pdf","111/07/06","https://www.ubot.com.tw/UBOT_uploadFolder/20220907-1662539590516.pdf","t100sa11_2838_110_E.pdf","2022/09/12","t100sa11_2838_110_M.pdf","111/09/12","","2022/09/07","https://www.ubot.com.tw/ourresponsibility","",
"2845","遠東銀","FEIB","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.feib.com.tw/detail?id=129","t100sa11_2845_110.pdf","111/06/30","https://www.feib.com.tw/detail?id=129","t100sa11_2845_110_E.pdf","2022/12/09","","","","","cr@feib.com.tw","無",
"2849","安泰銀","EnTie Bank","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所","確信準則公報第一號","https://www.entiebank.com.tw/upload/2021 Sustainability Report.pdf","t100sa11_2849_110.pdf","111/09/28","https://www.entiebank.com.tw/upload/2021 Sustainability Report_ENG.pdf","t100sa11_2849_110_E.pdf","2022/09/28","","","","","ir@entiebank.com.tw","",
"2850","新產","SK Insurance","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.skinsurance.com.tw/SKI/Doc.aspx?uID=83.&sID=4723&ST=","t100sa11_2850_110.pdf","111/06/29","https://www.skinsurance.com.tw/SKI/Doc.aspx?uID=83.&sID=4723&ST=","t100sa11_2850_110_E.pdf","2022/09/14","","","","","sk95086@skinsurance.com.tw","",
"2851","中再保","Central Re","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","http://www.centralre.com/content/information/information09.htm","t100sa11_2851_110.pdf","111/06/27","http://www.centralre.com/encontent/publications/publications05.htm","t100sa11_2851_110_E.pdf","2022/09/16","","","","","centralre@centralre.com","",
"2852","第一保","FIRST INS","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.firstins.com.tw/about/csr/csr-index","t100sa11_2852_110.pdf","111/06/27","https://ec.firstins.com.tw/kyc/ENG/index.html","t100sa11_2852_110_E.pdf","2022/08/23","","","","","corpgov@firstins.com.tw","無",
"2855","統一證","PSC","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計事務所","確信準則公報第一號","https://www.pscnet.com.tw/upload/pscnet/file/20220802152902738338.pdf","t100sa11_2855_110.pdf","111/08/02","https://www.pscnet.com.tw/upload/pscnet/file/20221115100750688098.pdf","t100sa11_2855_110_E.pdf","2022/11/15","","","","","pr@uni-psg.com","",
"2867","三商壽","Mercuries Life","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.mli.com.tw/sites/mliportal/csr/reportdownload","t100sa11_2867_110.pdf","111/06/30","https://www.mli.com.tw/sites/mliportal/english/encsrreportdownload","t100sa11_2867_110_E.pdf","2022/06/30","","","","","90160@mail.mli.com.tw","",
"2880","華南金","HNFHC","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b652cac56000000f6ca&parent_menu=2","t100sa11_2880_110.pdf","111/09/06","https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b30c0aefa0000044f7b&parent_menu=2","t100sa11_2880_110_E.pdf","2022/09/30","","","","2022/09/30","yves.dai@hnfhc.com.tw","無",
"2881","富邦金","Fubon Financial","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","KPMG安侯建業聯合會計師事務所","確信準則公報第一號","https://www.fubon.com/financialholdings/citizenship/downloadlist/downloadlist_report.html","t100sa11_2881_110.pdf","111/07/08","https://www.fubon.com/financialholdings/en/citizenship/downloadlist/downloadlist_reports.html","t100sa11_2881_110_E.pdf","2022/07/08","","","","","angel.yang@fubon.com","",
"2882","國泰金","CATHAY HOLDINGS","5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.cathayholdings.com/holdings/-/media/1bc9a5fd7aa04be69040deeaacbf0570.pdf","t100sa11_2882_110.pdf","111/07/19","https://www.cathayholdings.com/holdings/-/media/9e07f6d203714de8b93372b67e2cb157.pdf?sc_lang=en&hash=46C885ED86ED456DE5B9AAA5F92AAF25","t100sa11_2882_110_E.pdf","2022/08/08","t100sa11_2882_110_M.pdf","111/08/04","t100sa11_2882_110_M_E.pdf","2022/08/04","cscathay@cathayholdings.com.tw","",
"2883","開發金","CDF","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業(KPMG)","確信準則公報第一號","https://www.cdfholding.com/zh-tw/esg","t100sa11_2883_110.pdf","111/06/30","https://www.cdfholding.com/en/esg","t100sa11_2883_110_E.pdf","2022/09/20","","","","","sharol.lin@cdibh.com","",
"2884","玉山金","E.S.F.H","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.esunfhc.com/zh-tw/esg/overview/download","t100sa11_2884_110.pdf","111/06/30","https://www.esunfhc.com/en/esg/overview/download","t100sa11_2884_110_E.pdf","2022/07/11","","","","","arisha-18129@email.esunbank.com.tw","部分內容期間包含2022年",
"2885","元大金","Yuanta Group","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.yuanta.com/TW/ESG/ESG-Report","t100sa11_2885_110.pdf","111/06/30","https://www.yuanta.com/EN/ESG/ESG-Report","t100sa11_2885_110_E.pdf","2022/07/11","","","","","csr.fhc＠yuanta.com","",
"2886","兆豐金","MEGA FHC","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.megaholdings.com.tw/tc/Responsibility.aspx","t100sa11_2886_110.pdf","111/06/29","https://www.megaholdings.com.tw/EN/Responsibility.aspx","t100sa11_2886_110_E.pdf","2022/06/29","","","","","lillywong@megaholdings.com.tw","",
"2887","台新金","TaishinHoldings","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.taishinholdings.com.tw/tsh/responsibility/report/","t100sa11_2887_110.pdf","111/06/30","https://www.taishinholdings.com.tw/tsh/responsibility/report/?__locale=en","t100sa11_2887_110_E.pdf","2022/10/06","","","","","gracelee1@taishinholdings.com.tw","本報告書符合「上市公司編製與申報永續報告書作業辦法」第四條加強揭露資訊與確信項目",
"2888","新光金","SKFH","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://csr.skfh.com.tw/zh/report","t100sa11_2888_110.pdf","111/06/30","https://csr.skfh.com.tw/en/report","t100sa11_2888_110_E.pdf","2022/06/30","","","","","sh.chan@skfh.com.tw","無",
"2889","國票金","IBF","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠會計師事務所","確信準則公報第一號","http://www.ibf.com.tw/public-welfare11.asp","t100sa11_2889_110.pdf","111/09/20","","","","","","","","services@ibf.com.tw","",
"2890","永豐金","SINOPACHOLDINGS","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","http://www.sinopac.com/Sustainability/20220419173059273744/20220419173209550857.html","t100sa11_2890_110.pdf","111/07/01","http://www.sinopac.com/upload/sinopac/spfcMenu/182cf2caabb000005843.pdf","t100sa11_2890_110_E.pdf","2022/08/29","","","","","csr@sinopac.com","",
"2891","中信金","CTBC HOLDING","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","ISAE3000","https://www.ctbcholding.com/content/dam/twhoo/file/csr/report.html","t100sa11_2891_110.pdf","111/06/30","https://www.ctbcholding.com/content/dam/twhoo/file/csr/en/report.html","t100sa11_2891_110_E.pdf","2023/01/12","","","","","ba.esg@ctbcholding.com","",
"2892","第一金","FFHC","4.屬金融保險業者、5.股本達新臺幣五十億元以上者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://csr.firstholding.com.tw/tc/csr_report.html","t100sa11_2892_110.pdf","111/06/30","https://csr.firstholding.com.tw/en/csr_report.html","t100sa11_2892_110_E.pdf","2022/07/28","","","","","i15906@fhc.com.tw","",
"2897","王道銀行","O-Bank","4.屬金融保險業者","金融保險業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.o-bank.com/about/csr/csr-report_feedback","t100sa11_2897_110.pdf","111/06/28","https://www.o-bank.com/about/csr/csr-report_feedback","t100sa11_2897_110_E.pdf","2022/08/11","","","","","yuxianchi@o-bank.com","導入SASB準則；取得BSI英國標準協會AA1000第2類型(Type2)高度保證。",
"2903","遠百","FEDS","5.股本達新臺幣五十億元以上者","貿易百貨","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.feds.com.tw/CSR/ReportDownload","t100sa11_2903_110.pdf","111/06/29","https://www.feds.com.tw/CSR/ReportDownload","t100sa11_2903_110_E.pdf","2022/08/26","","","","2022/08/25","csr@feds.com.tw","",
"2905","三商","MERCURIES","5.股本達新臺幣五十億元以上者","貿易百貨","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司 ( BSI Taiwan )","AA1000 第1類型(Type1) 中度保證","https://www.mercuries.com.tw","t100sa11_2905_110.pdf","111/06/14","","","","","111/06/14","","","jay.lin@mercuries.com.tw;lichen.huang@mercuries.com.tw","",
"2906","高林","Collins","6.係自願編製與申報","貿易百貨","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.collins.com.tw/web/responsibility/responsibility.jsp?cp_no=CP1503647449016","t100sa11_2906_110.pdf","111/09/29","","","","","","t100sa11_2906_110_M_E.pdf","2022/10/19","chung-ying@email.com.tw","",
"2908","特力","Test Rite","5.股本達新臺幣五十億元以上者","貿易百貨","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","http://www.testritegroup.com","t100sa11_2908_110.pdf","111/07/22","http://www.testritegroup.com","t100sa11_2908_110_E.pdf","2023/03/23","","","","","Penny.chang@testritegroup.com","無",
"2912","統一超","PCSC","2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者、5.股本達新臺幣五十億元以上者","貿易百貨","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.7-11.com.tw/company/csr/csrreports.aspx","t100sa11_2912_110.pdf","111/06/29","https://www.7-11.com.tw/company/csr/csrreports.aspx","t100sa11_2912_110_E.pdf","2022/07/27","","","","","penny@mail.7-11.com.tw","",
"2913","農林","TTC","1.屬食品工業者、5.股本達新臺幣五十億元以上者","貿易百貨","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","ISAE3000","https://www.ttch.com.tw/zh/responsibility/csr","t100sa11_2913_110.pdf","111/09/30","https://www.ttch.com.tw/en/responsibility/csr","t100sa11_2913_110_E.pdf","2022/12/30","","","","","cathyhu@ttch.com.tw","",
"2915","潤泰全","RUENTEX IND.LTD","5.股本達新臺幣五十億元以上者","貿易百貨","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","http://www.ruentex.com.tw/financial/cn/110ESG.pdf","t100sa11_2915_110.pdf","111/09/30","","","","","","","","rt004602@mail.ruentex.com.tw","",
"2923","鼎固-KY","Sino Horizon","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.sinohorizon.tw/sustainable/reports","t100sa11_2923_110.pdf","111/09/15","","","","","","","","CSR@sinohorizon.cn","",
"2945","三商家購","Simple Mart","6.係自願編製與申報","貿易百貨","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.simplemartretail.com/","t100sa11_2945_110.pdf","111/09/30","","","","","","","","webservice@simplemart.com.tw","",
"3005","神基","Getac","5.股本達新臺幣五十億元以上者","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGSTaiwan)","AA1000 第1類型(Type1) 中度保證","https://tw.getacgroup.com/sustainability/download.php?index_m_id=2","t100sa11_3005_110.pdf","111/06/30","https://en.getacgroup.com/sustainability/download.php?index_m_id=2","t100sa11_3005_110_E.pdf","2022/07/19","","","","","irene.sun@getac.com","",
"3006","晶豪科","ESMT","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.esmt.com.tw/upload/csr/2021-ESG_CHT_report.pdf","t100sa11_3006_110.pdf","111/09/27","https://www.esmt.com.tw/upload/csr/ebook2021_eng/e-book.html","t100sa11_3006_110_E.pdf","2022/10/26","","","","","CSR@esmt.com.tw","無",
"3008","大立光","LARGAN","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","DNV","其他","http://www.largan.com.tw/html/about/governance.php","t100sa11_3008_110.pdf","111/09/28","","","","","","t100sa11_3008_110_M_E.pdf","2022/10/05","precision@largan.com.tw","",
"3010","華立","WAH LEE","6.係自願編製與申報","電子通路業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.wahlee.com/ZH","t100sa11_3010_110.pdf","111/09/27","","","","","","","","jessica@wahlee.com","",
"3013","晟銘電","UNEEC","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.uneec.com/tw/responsibility","t100sa11_3013_110.pdf","111/09/28","https://www.uneec.com/en/responsibility","t100sa11_3013_110_E.pdf","2022/09/28","","","","","claire_chang@tw.uneec.com","",
"3015","全漢","FSP","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.fsp-group.com/tw/CSR.html","t100sa11_3015_110.pdf","111/09/27","https://www.fsp-group.com/en/CSR.html","t100sa11_3015_110_E.pdf","2022/11/30","","","","","ESG@fsp-group.com.tw","無",
"3017","奇鋐","AVC","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.avc.co","t100sa11_3017_110.pdf","111/06/14","","","","","111/06/14","","","ESG@avc.co","",
"3019","亞光","ASIA　　","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.asia-optical.com","t100sa11_3019_110.pdf","111/09/30","","","","","","","","ESG@aoci.com.tw","",
"3023","信邦","SINBON","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","http://www.sinbon.com/tw/about-sinbon/corporate-responsibility/","t100sa11_3023_110.pdf","111/06/29","","","","","","","","csr@sinbon.com","無",
"3026","禾伸堂","HOLY STONE　","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.holystone.com.tw/page_details.php?&mlevel1=5&mlevel2=30","t100sa11_3026_110.pdf","111/09/30","https://www.holystone.com.tw/page_details.php?&mlevel1=5&mlevel2=30","t100sa11_3026_110_E.pdf","2022/12/29","","","","","tinahsiao@holystone.com.tw","",
"3027","盛達","BILLION","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://bit.ly/2021-Billion-ESG-Report","t100sa11_3027_110.pdf","111/10/31","","","","","","","","annietsai@billion.com","",
"3033","威健","Weikeng","6.係自願編製與申報","電子通路業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.weikeng.com.tw/content.php?no=97","t100sa11_3033_110.pdf","111/09/28","https://www.weikeng.com.tw/content.php?no=97","t100sa11_3033_110_E.pdf","2023/03/09","","","","","famachou@weikeng.com.tw","",
"3034","聯詠","NOVATEK　","5.股本達新臺幣五十億元以上者","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會臺灣分公司(bsi Taiwan)","AA1000 第1類型(Type1) 中度保證","https://esg.novatek.com.tw/zh-tw/download","t100sa11_3034_110.pdf","111/06/30","https://esg.novatek.com.tw/en/download","t100sa11_3034_110_E.pdf","2022/10/25","","","","","csr@novatek.com.tw","",
"3035","智原","Faraday　","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技(股)公司","AA1000 第1類型(Type1) 中度保證","https://www.faraday-tech.com/tw/content/CSR/CSR_DownloadReport","t100sa11_3035_110.pdf","111/06/30","https://www.faraday-tech.com/en/content/CSR/CSR_DownloadReport","t100sa11_3035_110_E.pdf","2022/09/27","t100sa11_3035_110_M.pdf","111/09/27","","","csr@faraday-tech.com","無",
"3036","文曄","WT　","5.股本達新臺幣五十億元以上者","電子通路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司(BSI Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.wtmec.com/corporate-sustainability/corporate-social-responsibility-report/","t100sa11_3036_110.pdf","111/06/30","https://www.wtmec.com/corporate-sustainability/corporate-social-responsibility-report/?lang=en","t100sa11_3036_110_E.pdf","2022/10/18","","","","","esg@wtmec.com","",
"3037","欣興","UNIMICRON","5.股本達新臺幣五十億元以上者","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第2類型(Type2) 高度保證","https://www.unimicron.com/esg/ch/ebook_list.html","t100sa11_3037_110.pdf","111/06/24","https://www.unimicron.com/esg/en/ebook_list.html","t100sa11_3037_110_E.pdf","2022/09/27","","","","","Evelyn_Yeh@unimicron.com","",
"3038","全台","EDT","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.edtc.com/edtcweb/csr.php","t100sa11_3038_110.pdf","111/09/29","","","","","","","","EDT-CSR@edt.com.tw","",
"3042","晶技","TXC","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會台灣分公司","AA1000 第1類型(Type1) 中度保證","http://www.txccorp.com/index_tw.php?action=a_about_1-1&cid=10&sid=13","t100sa11_3042_110.pdf","111/09/30","http://www.txccorp.com/index_tw.php?action=a_about_1-1&cid=10&sid=13","t100sa11_3042_110_E.pdf","2022/12/22","","","","","yiafanchiang@txc.com.tw","台灣晶技榮獲BSI 國際永續標準管理年會永續韌性領航獎；榮獲工業局性別主流化標竿廠商",
"3044","健鼎","Tripod","5.股本達新臺幣五十億元以上者","電子零組件業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.tripod-tech.com/storage/photos/62ba649574bae.pdf","t100sa11_3044_110.pdf","111/06/28","https://www.tripod-tech.com/article/Sustainability%20Report-6184f671ea187","t100sa11_3044_110_E.pdf","2022/11/01","","","","","Gillian_Lu@tripod-tech.com","",
"3045","台灣大","TWM","5.股本達新臺幣五十億元以上者","通信網路業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所(KPMG)","確信準則公報第一號","https://corp.taiwanmobile.com/pdf/2021_C_ESG.pdf","t100sa11_3045_110.pdf","111/08/03","https://corp.taiwanmobile.com/pdf/2021_E_ESG.pdf","t100sa11_3045_110_E.pdf","2022/08/03","","","","","spokesman2@taiwanmobile.com","",
"3048","益登","EDOM","6.係自願編製與申報","電子通路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","https://www.edomtech.com/tw/csr/ins.php?index_id=66","t100sa11_3048_110.pdf","112/01/30","https://www.edomtech.com/en/csr/ins.php?index_id=65","t100sa11_3048_110_E.pdf","2023/01/30","","","","","adrians@edomtech.com","",
"3049","和鑫","HannsTouch","5.股本達新臺幣五十億元以上者","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.hannstouch.com/rule","t100sa11_3049_110.pdf","111/06/24","http://www.hannstouch.com/rule","t100sa11_3049_110_E.pdf","2022/06/24","","","","","kelly_yen@hannstouch.com","無",
"3050","鈺德","U-TECH","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://utechmedia.com.tw/?page_id=370","t100sa11_3050_110.pdf","111/09/23","","","","","","","","cheryl@utechmedia.com.tw","",
"3062","建漢","CyberTAN　　","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.cybertan.com.tw/public/tw/esg","t100sa11_3062_110.pdf","111/09/30","","","","","","t100sa11_3062_110_M_E.pdf","2022/12/31","ir@cybertan.com.tw","",
"3094","聯傑","DAVICOM　　","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.davicom.com.tw","t100sa11_3094_110.pdf","111/06/24","","","","","","","","addie_chiu@davicom.com.tw","",
"3130","一零四","104　　","6.係自願編製與申報","數位雲端","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://corp.104.com.tw/zh/sustainability/reports-documents/csr-sori/","t100sa11_3130_110.pdf","111/06/23","","","","","111/06/23","","","marketing@104.com.tw","包含部分111年資訊。",
"3138","耀登","Auden","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.auden.com.tw/business-sustainability/esg-reports/","t100sa11_3138_110.pdf","111/09/30","","","","","","","","CSR@auden.com.tw","",
"3167","大量","TA LIANG　　","6.係自願編製與申報","電機機械","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.taliang.com/investor/70","t100sa11_3167_110.pdf","111/09/29","","","","","","","","Yulien_89@tlhome.com.tw","",
"3189","景碩","KINSUS","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","TUV NORD","AA1000 第1類型(Type1) 中度保證","https://www.kinsus.com.tw/zh-TW/Download/csr-report","t100sa11_3189_110.pdf","111/09/29","","","","","","","","mayyang@kinsus.com.tw","",
"3209","全科","ALLTEK","6.係自願編製與申報","電子通路業","110/01/01~110/12/31","2. 其他依循標準：GRI 、SASB、TCFD","無","無資料","無資料","https://www.alltek.com/%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8/","t100sa11_3209_110.pdf","111/09/27","https://www.alltek.com/%E4%BC%81%E6%A5%AD%E6%B0%B8%E7%BA%8C/%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8/","t100sa11_3209_110_E.pdf","2022/12/28","","","","","dennischou@alltek.com","本報告書內容陳述為民國110年度的執行情形，部分資料因需求與規定不限於民國110年。",
"3231","緯創","Wistron","5.股本達新臺幣五十億元以上者","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","臺灣衛理國際品保驗證股份有限公司","AA1000 第2類型(Type2) 高度保證","https://esg.wistron.com/ch/ReportDownload","t100sa11_3231_110.pdf","111/06/28","https://esg.wistron.com/en/ReportDownload","t100sa11_3231_110_E.pdf","2022/06/28","","","","","Jessie_Chui@wistron.com","",
"3376","新日興","SZS","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.szs.com.tw/page/esg-and-csr","t100sa11_3376_110.pdf","111/06/30","","","","","","","","claire.ni@szs.com.tw","",
"3380","明泰","Alpha","5.股本達新臺幣五十億元以上者","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣德國萊因技術監護股份有限公司","AA1000 第1類型(Type1) 中度保證","https://www.alphanetworks.com/download","t100sa11_3380_110.pdf","111/06/23","https://www.alphanetworks.com/en/download","t100sa11_3380_110_E.pdf","2022/06/23","","111/06/23","","2022/06/23","Bibi_Hsu@alphanetworks.com","",
